"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1783857527069061466","Fri Apr 26 13:55:51 +0000 2024","0","Komisi Pemilihan Umum (KPU) RI menetapkan pasangan Prabowo Subianto dan Gibran Rakabuming Raka sebagai Presiden dan Wakil Presiden terpilih 202. Hal tersebut dinilai menjadi momentum bersatunya seluruh anak bangsa untuk membangun Indonesia. #prabowogibran #pilpres2024 #pemilu2024 https://t.co/WVRl1S1SiG","1783857527069061466","https://pbs.twimg.com/media/GMGI880bUAAXilm.jpg","","in","Jawa Tengah, Indonesia","0","0","0","https://twitter.com/kristinhapsari7/status/1783857527069061466","1640261697297326081","kristinhapsari7"
"1783857446492242164","Fri Apr 26 13:55:32 +0000 2024","0","Ketua KADIN Indonesia Arsjad Rasjid memberikan ucapan selamat kepada Prabowo Subianto dan Gibran Rakabuming Raka sebagai presiden dan wakil presiden RI terpilih. Hal itu dia sampaikan setelah MK menetapkan putusan sengketa Pilpres 2024. #prabowogibran #pilpres2024 #pemilu2024 https://t.co/p9vQUfPu6Z","1783857446492242164","https://pbs.twimg.com/media/GMGI1TRaIAA9f1E.jpg","","in","Jawa Tengah, Indonesia","0","0","0","https://twitter.com/kristinhapsari7/status/1783857446492242164","1640261697297326081","kristinhapsari7"
"1783854795150725532","Fri Apr 26 13:45:00 +0000 2024","4","Partai Keadilan Sejahtera mengirimkan sinyal politik untuk bergabung ke dalam pemerintahan yang akan dibentuk pasangan Presiden dan Wakil Presiden terpilih Prabowo Subianto dan Gibran Rakabuming Raka. https://t.co/ns6OyEQkD6 https://t.co/aVFmXsQqHO","1783854795150725532","https://pbs.twimg.com/media/GMFgi_uaoAAukxG.jpg","","in","Indonesia","1","1","2","https://twitter.com/CNNIDdaily/status/1783854795150725532","3306771829","CNNIDdaily"
"1783853536968642837","Fri Apr 26 13:40:00 +0000 2024","1","SEJUMLAH tokoh diramalkan mengisi kursi menteri pemerintahan Presiden terpilih 2024 Prabowo Subianto dan Gibran Rakabuming Raka (Prabowo-Gibran). Prabowo diyakini akan mempertimbangkan kapasitas setiap individu. https://t.co/OCJW06uVIf","1783853536968642837","","","in","Jakarta - Indonesia","0","2","0","https://twitter.com/mediaindonesia/status/1783853536968642837","68930552","mediaindonesia"
"1783846277140435355","Fri Apr 26 13:11:09 +0000 2024","0","Presiden dan Wakil Presiden (Wapres) terpilih Prabowo Subianto dan Gibran Rakabuming Raka harus melanjutkan agenda pemberantasan korupsi sebagai prog... https://t.co/zUAuMwKkys","1783846277140435355","","","in","","0","0","0","https://twitter.com/inilahdotcom/status/1783846277140435355","46693036","inilahdotcom"
"1783699952159670440","Fri Apr 26 13:00:18 +0000 2024","3","@FDonghun @roymz_13 @florieliciouss @prabowo @gibran_tweet Lu pendukung tolol stelah ngetag nm bapak presiden terpilih lalu nyebut bahasa anjing itu sangat tdk beretika ","1783843546698846336","","FDonghun","in","Bukit Timah, Singapore","0","0","0","https://twitter.com/JoshuekImmanuel/status/1783843546698846336","1671080784072183809","JoshuekImmanuel"
"1783840953876595193","Fri Apr 26 12:50:00 +0000 2024","0","Partai Kebangkitan Bangsa (PKB) menyatakan sikap mendukung pemerintahan Prabowo Subianto dan Gibran Rakabuming Raka sebagai presiden dan wakil presiden terpilih periode 2024-2029. https://t.co/QBIY9VaWud","1783840953876595193","","","in","Jakarta - Indonesia","0","1","0","https://twitter.com/mediaindonesia/status/1783840953876595193","68930552","mediaindonesia"
"1783839503519760430","Fri Apr 26 12:44:14 +0000 2024","0","Foto Presiden dan Wakil Presiden terpilih periode 2024-2029 Prabowo Subianto dan Gibran Rakabuming Raka mulai dijual di pertokoan bingkai foto kawasan Jatinegara Jakarta Timur. @prabowo @gibran_tweet #prabowo #gibran #jaktim https://t.co/1TNKqnVqK8","1783839503519760430","https://pbs.twimg.com/ext_tw_video_thumb/1783838684120580096/pu/img/sUb5UCwsPc6Gw4d7.jpg","","in","","0","0","0","https://twitter.com/sinpotv/status/1783839503519760430","1012174601055449088","sinpotv"
"1783838437361303581","Fri Apr 26 12:40:00 +0000 2024","1","Gugatan PDI Perjuangan terkait hasil Pilpres 2024 di Pengadilan Tata Usaha Negara (PTUN) tidak akan menunda pelantikan Prabowo Subianto dan Gibran Rakabuming Raka sebagai presiden dan wakil presiden terpilih periode 2024-2029. https://t.co/TOVcYBUvpo","1783838437361303581","","","in","Jakarta - Indonesia","0","0","0","https://twitter.com/mediaindonesia/status/1783838437361303581","68930552","mediaindonesia"
"1783836481850933439","Fri Apr 26 12:32:14 +0000 2024","0","Momen saat Prabowo Subianto telah berpidato atas penetapan dirinya sebagai Presiden terpilih oleh KPU Rabu (24/4/24). Prabowo Subianto dan Gibran Rakabuming Raka resmi ditetapkan sebagai Presiden dan Wakil Presiden terpilih oleh KPU. Source : @pojoksatuid #politikindonesia https://t.co/nnrjKsb5KI","1783836481850933439","https://pbs.twimg.com/ext_tw_video_thumb/1783836447742836737/pu/img/0CmVMuimX7qLUyls.jpg","","in","","0","0","0","https://twitter.com/daulatrakyatcom/status/1783836481850933439","1679896540285120512","daulatrakyatcom"
"1783831016400130406","Fri Apr 26 12:10:30 +0000 2024","0","PPP Diminta untuk Nyatakan Dukungan kepada Prabowo-Gibran Sebagai Presiden dan Wakil Presiden Terpilih https://t.co/sv6sDSzJF4","1783831016400130406","","","in","","0","0","0","https://twitter.com/nusantara_kini/status/1783831016400130406","1720094652534263808","nusantara_kini"
"1783828377956438421","Fri Apr 26 12:00:01 +0000 2024","0","Presiden dan Wakil Presiden terpilih Prabowo dan Gibran di Pilpres 2024 adalah hasil usungan sejumlah partai politik. Seandainya benar PKB dan Nasdem bergabung dengan Koalisi Indonesia Maju bagaimana peta politik di parlemen? Berikut penjelasannya. https://t.co/ns6OyEQSsE https://t.co/u3hylLDsnT","1783828377956438421","https://pbs.twimg.com/amplify_video_thumb/1783709174263844864/img/soAejJMYce2FrBGf.jpg","","in","Indonesia","0","1","0","https://twitter.com/CNNIDdaily/status/1783828377956438421","3306771829","CNNIDdaily"
"1783828182166352380","Fri Apr 26 11:59:15 +0000 2024","26","Plt Ketua Umum Partai Persatuan Pembangunan Muhamad Mardiono mengucapkan selamat kepada Prabowo-Gibran sebagai Presiden dan Wakil Presiden terpilih Indonesia. Dalam pidatonya Mardiono mengajak seluruh elemen untuk ikut bersama mewujudkan Indonesia maju dan Indonesia emas 20245. https://t.co/owXrmmCNIk","1783828182166352380","https://pbs.twimg.com/ext_tw_video_thumb/1783828057465421824/pu/img/P7RHgTBBixTnR3Zo.jpg","","in","DKI Jakarta, Indonesia","0","2","8","https://twitter.com/dekade_08/status/1783828182166352380","1576913175227748352","dekade_08"
"1783825975282979283","Fri Apr 26 11:50:53 +0000 2024","4","Nasdem Ogah Jadi Oposisi Ketua Umum Partai NasDem Surya Paloh mengungkap alasan partainya mendukung penuh pemerintahan di bawah kepemimpinan presiden dan wakil presiden terpilih Prabowo dan Gibran. https://t.co/yxhDSHO79L","1783826078504759603","","tempodotco","in","Indonesia","1","1","2","https://twitter.com/tempodotco/status/1783826078504759603","18129942","tempodotco"
"1783817571072102538","Fri Apr 26 11:17:05 +0000 2024","37","Partai Kebangkitan Bangsa menyatakan sikap mendukung Prabowo Subianto dan Gibran Rakabuming Raka sebagai presiden dan wakil presiden terpilih periode 2024-2029. Ketua Umum PKB Muhaimin Iskandar menyatakan dukungan PKB terhadap Pemerintahan Prabowo-Gibran sudah amat jelas. https://t.co/78Zkcea3y2","1783817571072102538","https://pbs.twimg.com/media/GMFkb3bbEAAmyyc.jpg","","in","Jakarta Capital Region","34","15","8","https://twitter.com/asumsico/status/1783817571072102538","829366551446818816","asumsico"
"1783813310837915724","Fri Apr 26 11:00:09 +0000 2024","2","Setiap kompetisi pada akhirnya akan menyisakan yang menang dan kalah begitupun dalam pemilu. Pesta pemilu 5 tahunan telah usai Presiden dan Wakil Presideng pun telah sah terpilih. #pilpres #sengketamk #prabowo #gibran #politik #indonesia #GarudaMendunia https://t.co/O6l62iBrLW","1783813310837915724","https://pbs.twimg.com/ext_tw_video_thumb/1783813235881455619/pu/img/4gLkIm3hjRZk9Upx.jpg","","in","Kota Serang, Banten","0","0","0","https://twitter.com/KreatifsultanId/status/1783813310837915724","907810884226973697","KreatifsultanId"
"1783807483280265599","Fri Apr 26 10:37:00 +0000 2024","1","Bergabungnya PKB dan NasDem ke dalam kelompok partai pengusung presiden dan wakil presiden terpilih dinilai sebagai upaya Prabowo-Gibran untuk membuat koalisi gemoy semakin gemuk. (ist) #BeritaPolitik https://t.co/Du1QiC0fk2","1783807483280265599","","","in","Indonesia","0","0","0","https://twitter.com/tribunnews/status/1783807483280265599","124171593","tribunnews"
"1783807143063564501","Fri Apr 26 10:35:39 +0000 2024","15","Semua tingkah laku si Hasto hanya bikin PDIP @puanmaharani_ri dan Megawati jadi kena imbasnya. KPU itu sudah menetapkan @prabowo @gibran_tweet sbg Presiden dan Wapres terpilih. @MIrvanDarwin1 @Ndons_Back @masaryaduta https://t.co/pP4sCH90G4 https://t.co/XGo9aEyXSn","1783807143063564501","https://pbs.twimg.com/media/GMFbI3naQAALekQ.jpg","","in","","0","4","14","https://twitter.com/ggggggfrf3/status/1783807143063564501","4923117515","ggggggfrf3"
"1783805661928968458","Fri Apr 26 10:29:45 +0000 2024","0","BTW selamat untuk timnas yg masuk semifinal dan berpeluang ke olimpiade. Selamat juga untuk Presiden dan wakil Presiden terpilih pak @prabowo dan mas @gibran_tweet serta tim2 medsosnya. Selamat bekerja ","1783805661928968458","","","in","Kalimantan Barat, Indonesia","0","0","0","https://twitter.com/dinoalves22/status/1783805661928968458","456867260","dinoalves22"
"1783803720410829076","Fri Apr 26 10:22:03 +0000 2024","36","Setelah Prabowo Subianto dan Gibran Rakabuming Raka ditetapkan menjadi Presiden dan Wakil Presiden Terpilih oleh KPU RI pada hari Selasa (26/4) lalu seluruh mata tertuju pada Capres Nomor Urut 03 Ganjar Pranowo. Ganjar Pranowo kembali menegaskan dirinya tetap berada di luar https://t.co/4VUKgpKTxN","1783803720410829076","https://pbs.twimg.com/ext_tw_video_thumb/1783803458577199104/pu/img/SbBunhKayYfeSAVC.jpg","","in","Pulo Gadung, Indonesia","2","20","4","https://twitter.com/tvOneNews/status/1783803720410829076","55507370","tvOneNews"
"1783796451165999587","Fri Apr 26 09:53:09 +0000 2024","0","Selamat Bapak Prabowo dan Bapak Gibran atas ditetapkannya sebagai Presiden dan Wakil Presiden Terpilih 2024-2029! Tentu akan banyak tugas kedepan yang harus dihadapi termasuk memastikan transisi energi di Indonesia. https://t.co/lfdzdrhInL","1783796451165999587","https://pbs.twimg.com/media/GMFRam4aMAAX_WI.jpg","","in","Jakarta Pusat, DKI Jakarta","0","1","0","https://twitter.com/CGE_Indonesia/status/1783796451165999587","1036531310930485248","CGE_Indonesia"
"1783794397592551733","Fri Apr 26 09:45:00 +0000 2024","0","Koalisi presiden dan wakil presiden RI terpilih Prabowo Subianto-Gibran Rakabuming Raka kian gemuk. Pasalnya Partai Nasdem menyatakan dukungan untuk keduanya. PKB juga memberi sinyal merapat ke pemerintahan mendatang. #PrabowoGibran #PartaiNasdem #PKB #PKS","1783794397592551733","","","in","DKI Jakarta","0","0","0","https://twitter.com/faktacom_/status/1783794397592551733","1664572693180747777","faktacom_"
"1783792928969953674","Fri Apr 26 09:39:10 +0000 2024","0","Pak Presiden dan Wakil Presiden terpilih @prabowo dan @gibran_tweet tolong perhatikan saudara kami di Papua seka air matanya Pak. Buat mereka bahagia.","1783792928969953674","","","in","Padang Pasir","0","0","0","https://twitter.com/MenejerKaravan/status/1783792928969953674","328061512","MenejerKaravan"
"1783785556700529096","Fri Apr 26 09:09:52 +0000 2024","75","Selamat kepada Presiden dan Wakil Presiden terpilih periode 2024-2029 Bapak @prabowo dan Mas @gibran_tweet. Insya Allah amanah dalam melanjutkan arah pembangunan bangsa. Semoga Allah SWT senantiasa melindungi dan meridhoi setiap jalannya doa kami selalu menyertai. https://t.co/Da4eInslbZ","1783785556700529096","https://pbs.twimg.com/amplify_video_thumb/1783785338655387648/img/bY0KkyeSJvVHNIqT.jpg","","in","","0","17","8","https://twitter.com/sandiuno/status/1783785556700529096","132041617","sandiuno"
"1783783075920420954","Fri Apr 26 09:00:01 +0000 2024","0","Penetapan Prabowo-Gibran jadi Presiden dan Wapres terpilih hasil pilpres 2024 pasti disambut hangat oleh para pendukungnya. #PrabowoGibran #PresidenWapresTerpilih #Pilpres2024 @prabowo @gibran_tweet https://t.co/J0MNidSElO","1783783075920420954","https://pbs.twimg.com/ext_tw_video_thumb/1783768299840606208/pu/img/JdHnVp3XCu3SiIVP.jpg","","in","","0","0","0","https://twitter.com/sinpotv/status/1783783075920420954","1012174601055449088","sinpotv"
"1783779297653637444","Fri Apr 26 08:45:00 +0000 2024","0","Ketua Umum Partai Nasdem Surya Paloh menyambangi kediaman Presiden Terpilih Prabowo Subianto di jalan Kertanegara Jakarta Selatan. #PartaiNasdem #SuryaPaloh #PresidenTerpilih #PrabowoSubianto #GibranRakabumingRaka @Surya_Paloh @NasDem @prabowo @gibran_tweet https://t.co/8N1tdcBSBG","1783779297653637444","https://pbs.twimg.com/ext_tw_video_thumb/1783767533516214272/pu/img/r2kE1eVepxDiVCQT.jpg","","in","","0","0","0","https://twitter.com/sinpotv/status/1783779297653637444","1012174601055449088","sinpotv"
"1783773518209126741","Fri Apr 26 08:22:02 +0000 2024","0","Wakil Presiden Terpilih Gibran Rakabuming Raka menyebut soal koalisi menunggu arahan Presiden Terpilih Prabowo Subianto.https://t.co/1q79xG7RCz","1783773518209126741","","","in","","0","0","0","https://twitter.com/ANTARABengkulu/status/1783773518209126741","423220305","ANTARABengkulu"
"1783769671302537359","Fri Apr 26 08:06:45 +0000 2024","0","Wakil Presiden Terpilih Gibran Rakabuming Raka buka suara terkait pertemuan Presiden terpilih Prabowo Subianto dengan sejumlah tokoh parpol di luar koalisi mereka. #gibranrakabuming #koalisi https://t.co/QiRaksRTbX","1783769671302537359","","","in","","0","0","0","https://twitter.com/heralddotID/status/1783769671302537359","1698580133068865536","heralddotID"
"1783769059013820502","Fri Apr 26 08:04:19 +0000 2024","16","Wakil Presiden terpilih Gibran Rakabuming Raka mengatakan Presiden terpilih Prabowo Subianto telah bertemu dengan sejumlah tokoh dari luar koalisi. Menurut Gibran Prabowo sudah merangkul semua pihak yang berkontestasi dalam Pemilu 2024. Kita tunggu nanti. Yang jelas Pak https://t.co/yXwQOjGvqx","1783769059013820502","https://pbs.twimg.com/ext_tw_video_thumb/1783768605827768320/pu/img/_97g6fM71oyi_nb8.jpg","","in","DKI Jakarta, Indonesia","0","0","6","https://twitter.com/dekade_08/status/1783769059013820502","1576913175227748352","dekade_08"
"1783768545463357634","Fri Apr 26 08:02:16 +0000 2024","1","Prabowo Temui Muhaimin Iskandar dan Surya Paloh Anthony Leong: Kematangan Politik Prabowo Level Dewa: Gerak cepat ala Presiden Republik Indonesia terpilih Prabowo Subianto diapresiasi oleh Koordinator Nasional Prabowo-Gibran Digital Team (PRIDE) https://t.co/ImQdDqJdyZ https://t.co/ah9oB3hZPV","1783768545463357634","https://pbs.twimg.com/media/GME4CiMbEAAZ63N.jpg","","in","Pulo Gadung, Indonesia","0","1","1","https://twitter.com/tvOneNews/status/1783768545463357634","55507370","tvOneNews"
"1783762833559421093","Fri Apr 26 07:39:34 +0000 2024","0","Wakil Presiden terpilih Gibran Rakabuming Raka mendukung langkah Presiden terpilih Prabowo Subianto untuk merangkul semua pihak usai Pemilu 2024. https://t.co/roJUCZQI7l","1783762833559421093","","","in","","0","0","0","https://twitter.com/inilahdotcom/status/1783762833559421093","46693036","inilahdotcom"
"1783760582384169379","Fri Apr 26 07:30:38 +0000 2024","0","Wakil Presiden Terpilih Gibran Rakabuming Raka menyebut soal koalisi menunggu arahan Presiden Terpilih Prabowo Subianto. https://t.co/EIapOguSx3","1783760582384169379","","","in","NKRI","0","0","0","https://twitter.com/antaranews/status/1783760582384169379","18071520","antaranews"
"1783758812387959013","Fri Apr 26 07:23:36 +0000 2024","0","Prabowo Dinilai Punya PR Pengesahan RUU Perampasan dan BLBI. RUU Perampasan Aset menjadi pekerjaan rumah (PR) penting bagi Presiden dan Wakil Presiden (Wapres) terpilih Prabowo Subianto dan Gibran https://t.co/xVXehYJzPg #PolitikPemerintahan #Prabowo via @beritajatimcom","1783758812387959013","","","in","Surabaya","0","0","0","https://twitter.com/beritajatimcom/status/1783758812387959013","21287066","beritajatimcom"
"1783754413775151281","Fri Apr 26 07:06:07 +0000 2024","0","Prabowo - Gibran presiden dan wakil presiden terpilih Minggu 28 April 2024 akan bertemu dengan PBNU. Pertemuan berlangsung di Plaza PBNU https://t.co/xGiBKOIWDP #prabowo #PrabowoSubianto #PrabowoGibran","1783754413775151281","","","in","Surabaya","0","0","0","https://twitter.com/ngopibareng_id/status/1783754413775151281","1291246080269545472","ngopibareng_id"
"1783754018080330008","Fri Apr 26 07:04:33 +0000 2024","2","Calon wakil presiden terpilih 2024 #GibranRakabumingRaka menanggapi pertemuan calon presiden terpilih @prabowo Subianto dengan #SuryaPaloh. Gibran mengatakan untuk menunggu pertemuan Prabowo dengan tokoh-tokoh partai lainnya. #prabowosubianto #pemilu2024 #pilpres2024 https://t.co/PtHp0jGnBC","1783754018080330008","https://pbs.twimg.com/ext_tw_video_thumb/1783753559391272961/pu/img/pxXDnCySj3usUqOo.jpg","","in","","0","1","2","https://twitter.com/Metro_TV/status/1783754018080330008","57261519","Metro_TV"
"1783753440956715183","Fri Apr 26 07:02:15 +0000 2024","0","SEJUMLAH tokoh diramalkan mengisi kursi menteri pemerintahan Presiden terpilih 2024 Prabowo Subianto dan Gibran Rakabuming Raka (Prabowo-Gibran). Prabowo diyakini akan mempertimbangkan kapasitas setiap individu. https://t.co/OCJW06vtxN","1783753440956715183","","","in","Jakarta - Indonesia","0","0","0","https://twitter.com/mediaindonesia/status/1783753440956715183","68930552","mediaindonesia"
"1783753209032622581","Fri Apr 26 07:01:20 +0000 2024","0","Ada PKB dan PAN Dipercaya Kuatkan Politik Islam dalam Koalisi Prabowo-Gibran? Begini Kata Pengamat: Kehadiran PKB dalam koalisi presiden dan wakil presiden terpilih Prabowo Subianto dan Gibran Rakabuming Raka dipercaya bisa memperkuat politik Islam di https://t.co/XwoKUlcQsd https://t.co/x4e4zmaN0H","1783753209032622581","https://pbs.twimg.com/media/GMEqF1PaYAA6nMa.jpg","","in","Pulo Gadung, Indonesia","0","1","1","https://twitter.com/tvOneNews/status/1783753209032622581","55507370","tvOneNews"
"1783752875484586289","Fri Apr 26 07:00:00 +0000 2024","0","Pasca ditetapkan sebagai Presiden dan Wakil Presiden terpilih oleh KPU Prabowo Subianto-Gibran Rakabuming Raka datang ke Istana Negara Jakarta. Keduanya makan malam dengan Presiden Jokowi selama 2 jam. https://t.co/GiQUycqMJ1 #prabowo #PrabowoGibran #Jokowi https://t.co/cxeb62ENKa","1783752875484586289","https://pbs.twimg.com/media/GMBdhvRbQAEo3zJ.jpg","","in","DKI Jakarta, Indonesia","0","0","0","https://twitter.com/_rakyatmerdeka/status/1783752875484586289","1474011848118657029","_rakyatmerdeka"
"1783751518661091717","Fri Apr 26 06:54:37 +0000 2024","0","Prabowo Subianto dan Gibran terpilih sebagai presiden dan wakil presiden terpilih https://t.co/WER752VAS6","1783751518661091717","https://pbs.twimg.com/media/GMEojHVbIAAYu_y.jpg","","in","Bengkulu, Indonesia","0","0","0","https://twitter.com/terbaik_waktu/status/1783751518661091717","1586531735587942400","terbaik_waktu"
"1783751188615475244","Fri Apr 26 06:53:18 +0000 2024","5","UNDANGAN WEBINAR Hai #Kawan BRIN Yth. Bapak Ibu Saudara/i Mahkamah Konstitusi (MK) telah menolak permohonan perkara perselisihan hasil pemilihan presiden dan KPU telah menetapkan Prabowo-Gibran sebagai Presiden dan Wapres terpilih 2024-2029. https://t.co/3xqWSX4NrN","1783751188615475244","https://pbs.twimg.com/media/GMEoPbvaoAAApVU.jpg","","in","Jakarta, Indonesia","1","1","1","https://twitter.com/PolitikBRIN/status/1783751188615475244","280895955","PolitikBRIN"
"1783748146021175313","Fri Apr 26 06:41:13 +0000 2024","3","Ini sbg saran buat Presiden &amp; Wapres Terpilih : Indonesia 🇲🇨 itu Landasan Pancasila yg Berketuhanan YME jadi Bermusyawarahlah.. Oposisi itu tdk ada dlm UUD 45 cc @prabowo @gibran_tweet @Gerindra @golkar_id @PartaiPAN @PDemokrat @DPP_PKB @PKSejahtera @Yusrilihza_Mhd @JimlyAs","1783748146021175313","","","in","","0","0","1","https://twitter.com/hadehate16/status/1783748146021175313","1622153911753900032","hadehate16"
"1783745323636334613","Fri Apr 26 06:30:00 +0000 2024","5","Prabowo Subianto dan Gibran Rakabuming Raka telah ditetapkan sebagai presiden dan wakil presiden terpilih. Wakil Presiden ke-10 dan ke-12 RI Jusuf Kalla (JK) mengucapkan selamat kepada Prabowo dan Gibran. &gt;&gt; https://t.co/bJFNMQFURN #detikcom https://t.co/44N9PwYLB3","1783745323636334613","https://pbs.twimg.com/media/GMD8RTjaMAAI631.jpg","","in","","0","0","3","https://twitter.com/detikcom/status/1783745323636334613","69183155","detikcom"
"1783742831120818361","Fri Apr 26 06:20:05 +0000 2024","0","Usai Ditetapkan sebagai Pemenang Pilpres 2024 Gibran kembali Ngantor di Balai Kota Solo: Usai KPU menetapkan Prabowo-Gibran sebagai presiden dan wakil presiden terpilih Wali Kota Solo Gibran Rakabuming Raka kembali berkantor di Balai Kota Solo. https://t.co/ov4zhJCLir","1783742831120818361","","","in","Pulo Gadung, Indonesia","0","0","1","https://twitter.com/tvOneNews/status/1783742831120818361","55507370","tvOneNews"
"1783742807112380768","Fri Apr 26 06:20:00 +0000 2024","0","Wapres terpilih Gibran Rakabuming Raka menanggapi pertemuan antara Presiden terpilih Prabowo Subianto dengan Ketua Umum Partai Nasdem Surya Paloh Kamis kemarin 25 April 2024. I #NasDem #SuryaPaloh #PrabowoGibran #MedcomId https://t.co/rOHZoww6Ev","1783742807112380768","","","in","Jakarta Capital Region, Indone","0","0","0","https://twitter.com/medcom_id/status/1783742807112380768","902837643024539651","medcom_id"
"1783646384350224819","Fri Apr 26 06:11:25 +0000 2024","0","@SantaiTerooos Persatuan dan Kesatuan nyata adanya pada Penetapan Prabowo Gibran sebagai Presiden dan Wakil Presiden Terpilih","1783740648199516255","","SantaiTerooos","in","Grogol Petamburan, Indonesia","0","0","0","https://twitter.com/Dewilesta7/status/1783740648199516255","965039592675028992","Dewilesta7"
"1783736204632191465","Fri Apr 26 05:53:48 +0000 2024","0","KPU Resmi Tetapkan Prabowo Subianto dan Gibran Rakabuming Sebagai Presiden dan Wakil Presiden Terpilih Pemilu 2024 #pemiluamankonflik #SukseskanPemilu2024 #Pemilu2024kondusif https://t.co/WUxMP9TIbS","1783736216103657815","https://pbs.twimg.com/media/GMEaoq4aYAAVU0P.jpg","romlahasana","in","Jambi, Indonesia","0","1","0","https://twitter.com/romlahasana/status/1783736216103657815","966951232416899073","romlahasana"
"1783736204632191465","Fri Apr 26 05:53:46 +0000 2024","0","KPU Resmi Tetapkan Prabowo Subianto dan Gibran Rakabuming Sebagai Presiden dan Wakil Presiden Terpilih Pemilu 2024 #pemiluamankonflik #SukseskanPemilu2024 #Pemilu2024kondusif https://t.co/h7rQq9Slg2","1783736204632191465","https://pbs.twimg.com/media/GMEaoBjakAAUjAN.jpg","","in","Jambi, Indonesia","0","1","0","https://twitter.com/romlahasana/status/1783736204632191465","966951232416899073","romlahasana"
"1783732896638861701","Fri Apr 26 05:40:37 +0000 2024","0","Mantap KPU tetapkan Prabowo Gibran sebagai presiden terpilih https://t.co/35e77VUYLO","1783732896638861701","https://pbs.twimg.com/media/GMEXnbNXkAAsCCj.jpg","","in","","0","0","0","https://twitter.com/8flowersv/status/1783732896638861701","1357006841226514434","8flowersv"
"1783732740720136195","Fri Apr 26 05:40:00 +0000 2024","3","Polri melanjutkan tugas Satgas Pengamanan Capres-Cawapres 2024 mengawal presiden dan wapres terpilih Prabowo-Gibran. Polri mengatakan hal itu merupakan keinginan Prabowo. https://t.co/tqiz7r7wwP","1783732740720136195","","","in","","1","0","0","https://twitter.com/detikcom/status/1783732740720136195","69183155","detikcom"
"1783725127429202166","Fri Apr 26 05:09:45 +0000 2024","12","Partai Keadilan Sejahtera (PKS) mengundang Presiden dan Wakil Presiden terpilih 2024 Prabowo Subianto dan Gibran Rakabuming Raka untuk hadir dalam acara halal bihalal partai tersebut yang akan digelar pada Sabtu (27/4/2024). Sekjen PKS Aboe Bakar Al Habsyi mengatakan pihaknya https://t.co/KhRpzuxmd5","1783725127429202166","https://pbs.twimg.com/media/GMEQh07aEAESKSX.jpg","","in","Pulo Gadung, Indonesia","3","3","1","https://twitter.com/tvOneNews/status/1783725127429202166","55507370","tvOneNews"
"1783724337817940093","Fri Apr 26 05:06:36 +0000 2024","3","Foto Presiden &amp; Wapres Terpilih Prabowo-Gibran Mulai Dijual https://t.co/2HkmP2kz37","1783724337817940093","","","in","Indonesia","0","0","1","https://twitter.com/KompasTV/status/1783724337817940093","71436318","KompasTV"
"1783722678613872808","Fri Apr 26 05:00:01 +0000 2024","0","Komisi Pemilihan Umum (KPU) resmi menetapkan Prabowo Subianto dan Gibran Rakabuming Raka sebagai presiden dan wakil presiden terpilih di Pilpres 2024 Rabu 24 April 2024 https://t.co/Qrw3biH4fO https://t.co/IjAh9IykD6","1783722678613872808","https://pbs.twimg.com/media/GL_smW0aAAACn7F.jpg","","in","Pekanbaru ","0","0","0","https://twitter.com/red_riauonline/status/1783722678613872808","2942641777","red_riauonline"
"1783717551291465854","Fri Apr 26 04:39:38 +0000 2024","0","Momen hangat AMIN hadir pada acara Penetapan Prabowo Gibran sebagai Presiden dan Wakil Presiden Terpilih #PrabowoGibran #KeputusanMK #Pemilu2024 #Pilpres2024 https://t.co/zIZBVwhUrD","1783717551291465854","","","in","","0","0","0","https://twitter.com/ayyupangesstu/status/1783717551291465854","1691341050152140801","ayyupangesstu"
"1783717516906524762","Fri Apr 26 04:39:30 +0000 2024","1","Momen hangat AMIN hadir pada acara Penetapan Prabowo Gibran sebagai Presiden dan Wakil Presiden Terpilih #PrabowoGibran #KeputusanMK #Pemilu2024 #Pilpres2024 https://t.co/bPRLYdecfc","1783717516906524762","","","in","DKI Jakarta","0","0","0","https://twitter.com/tommyyy_shelbyy/status/1783717516906524762","1579520844346204169","tommyyy_shelbyy"
"1783717504642433412","Fri Apr 26 04:39:27 +0000 2024","0","Persatuan dan Kesatuan nyata adanya pada Penetapan Prabowo Gibran sebagai Presiden dan Wakil Presiden Terpilih #PrabowoGibran #KeputusanMK #Pemilu2024 #Pilpres2024 https://t.co/E6VSfgnIuw","1783717504642433412","","","in","","0","0","0","https://twitter.com/ayyupangesstu/status/1783717504642433412","1691341050152140801","ayyupangesstu"
"1783717476016222354","Fri Apr 26 04:39:20 +0000 2024","0","Momentum Persatuan pada acara Penetapan Prabowo Gibran sebagai Presiden dan Wakil Presiden Terpilih #PrabowoGibran #KeputusanMK #Pemilu2024 #Pilpres2024 https://t.co/DeIwSdM5Hx","1783717476016222354","","","in","","0","0","0","https://twitter.com/ayyupangesstu/status/1783717476016222354","1691341050152140801","ayyupangesstu"
